article_id,source_name,title,countries_mentioned,country,mentions_own_country,about_own_country,event,bias,adfontes_bias,mentions_gw
229041,Forbes,The Mystery Of The Missing $100 Billion Integral To COP28 Agenda,"['bangladesh', 'haiti', 'unitedarabemirates', 'brazil']",us,False,False,cyclone,right-center,Middle,True
286684,NPR,A tiny deer and rising seas: How far should people go to save an endangered species?,"['us', 'us', 'us', 'us', 'us', 'us', 'us', 'us', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'italy', 'italy', 'italy', 'netherlands', 'netherlands', 'netherlands', 'netherlands', 'bahamas']",us,True,True,cyclone,left-center,Middle,True
293651,The Times of India,Storm Debi: Weather warnings are in force across the UK,"['uk', 'uk', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'malaysia', 'ireland', 'turkey']",in,False,False,cyclone,right-center,Middle,True
307011,Phys.Org,"Desperate for water, a desert city hopes to build a pipeline to the California Aqueduct","['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,True
81717,BBC News,Malawi heatwave warning issued as temperatures set to soar,"['spain', 'us', 'mexico']",gb,False,False,cyclone,left-center,Middle,True
82504,BBC News,'Extremely dangerous' Hurricane Lidia heads towards Mexico's Pacific coast,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",gb,False,False,cyclone,left-center,Middle,True
82573,ABC News,Eye of Hurricane Otis makes landfall near Mexico's Acapulco as Category 5 storm,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'india', 'guatemala', 'unitedstates', 'unitedstates', 'unitedstates']",us,True,False,cyclone,left-center,Middle,True
82599,Phys.Org,'Extremely dangerous' Hurricane Lidia heads for Mexico,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'liberia']",gb,False,False,cyclone,pro-science,Middle,True
82613,Phys.Org,"Headed for Mexico, Hurricane Norma strengthens to Category 4","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates', 'unitedstates', 'bolivia']",gb,False,False,cyclone,pro-science,Middle,True
82616,Phys.Org,'Potentially catastrophic' Hurricane Otis hits Mexico,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'liberia']",gb,False,False,cyclone,pro-science,Middle,True
82640,Phys.Org,Hurricane Otis weakens after making landfall in Mexico,"['unitedstates', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",gb,False,False,cyclone,pro-science,Middle,True
82642,Phys.Org,Why did Hurricane Otis 'explosively' intensify off Mexico?,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,True
82714,Phys.Org,"Lidia leaves at least one dead in Mexico, weakens to storm","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",gb,False,False,cyclone,pro-science,Middle,True
82750,Phys.Org,Turbocharged Otis caught forecasters and Mexico off-guard. Scientists aren't sure why,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,True
82802,Phys.Org,"Extreme weather is outpacing even the worst-case scenarios of our forecasting models, says researcher","['mexico', 'mexico']",gb,False,False,cyclone,pro-science,Middle,True
82883,Phys.Org,"Hurricane causes 27 deaths, severe damage in Mexico's Acapulco","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,True
85089,Forbes,"43M Children Displaced By Floods, Storms, Droughts, Wildfires Since 2016","['nicaragua', 'nicaragua', 'philippines', 'philippines', 'philippines', 'philippines', 'india', 'india', 'china', 'haiti', 'mozambique', 'pakistan', 'pakistan', 'pakistan', 'pakistan', 'iran', 'southsudan', 'southsudan', 'southsudan', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'dominica', 'cuba', 'not found', 'afghanistan', 'afghanistan', 'afghanistan', 'afghanistan', 'ethiopia', 'bangladesh']",us,False,False,cyclone,right-center,Middle,True
327375,NPR,The UN's Guterres calls for an 'ambition supernova' as climate progress stays slow,"['germany', 'germany', 'germany', 'germany', 'unitedarabemirates', 'unitedarabemirates', 'unitedarabemirates', 'france']",us,False,False,cyclone,left-center,Middle,True
327377,BBC News,AI could predict hurricane landfall sooner - report,"['canada', 'canada', 'us', 'uk', 'uk', 'mexico']",gb,False,False,cyclone,left-center,Middle,True
327379,NPR,"Climate change affects your life in 3 big ways, a new report warns","['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'us', 'us', 'us', 'us', 'us', 'us', 'germany', 'palau']",us,True,True,cyclone,left-center,Middle,True
327386,ABC News,Why climate change is worsening in every part of the US: Report,"['unitedstates', 'unitedstates', 'unitedstates', 'us', 'us', 'us', 'us', 'unitedarabemirates']",us,True,False,cyclone,left-center,Middle,True
327441,BBC News,Coal tips in Wales: New maps reveal 350 sites most at risk,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'not found']",gb,True,True,cyclone,left-center,Middle,True
342003,Phys.Org,Researcher: This is the hottest autumn on record—and it's impacting the climate system and human society,"['uk', 'uk', 'turkey', 'mexico', 'yemen', 'china', 'france', 'us']",gb,False,False,cyclone,pro-science,Middle,True
363340,Phys.Org,"Georgia, Southeast among the most at-risk from climate change, report finds","['unitedstates', 'unitedstates', 'unitedstates', 'us', 'us', 'us', 'us', 'us', 'georgia', 'georgia', 'georgia', 'georgia', 'georgia', 'georgia', 'georgia', 'southgeorgiaandthesouthsandwichislands']",gb,False,False,cyclone,pro-science,Middle,True
363375,International Business Times,Heat Projected To Kill Nearly Five Times More People By 2050,"['unitedarabemirates', 'jamaica', 'uk']",us,False,False,cyclone,left-center,Middle,True
370601,BBC News,England's flood defence plans reduced 'due to inflation',"['unitedkingdom', 'unitedkingdom', 'uk', 'uk', 'uk', 'uk', 'unitedstates', 'not found']",gb,True,False,cyclone,left-center,Middle,True
371955,ABC News,Heat-related deaths for older adults could increase by 370% through mid-century if climate warms 2 degrees Celsius,['md'],us,False,False,cyclone,left-center,Middle,True
387589,The Times of India,View: The last thing the game of cricket needs is Saudi money,"['saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'india', 'india', 'india', 'india', 'india', 'pakistan', 'thailand', 'grenada', 'unitedkingdom', 'unitedkingdom', 'southafrica', 'egypt']",in,True,True,cyclone,right-center,Middle,True
387644,The Times of India,View: The last thing the game of cricket needs is Saudi money,"['saudiarabia', 'saudiarabia', 'saudiarabia', 'saudiarabia', 'india', 'india', 'india', 'india', 'india', 'pakistan', 'thailand', 'grenada', 'unitedkingdom', 'unitedkingdom', 'southafrica', 'egypt']",in,True,True,cyclone,right-center,Middle,True
387695,Phys.Org,Pastoralists have raised livestock in harsh climates for millennia. What can they teach us today?,"['mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'mongolia', 'senegal', 'senegal', 'senegal', 'senegal', 'brazil', 'brazil', 'brazil', 'brazil', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,True
420799,Phys.Org,Let coastlines be coastlines: How nature-based approaches can protect Canada's coasts,"['canada', 'canada', 'bangladesh']",gb,False,False,cyclone,pro-science,Middle,True
421143,Phys.Org,Study highlights need for enhanced tropical cyclone identification and simulation in climate models,[],gb,False,False,cyclone,pro-science,Middle,True
420817,Business Insider,The key to fighting the urban doom loop might be a downtown beach,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'ghana', 'southafrica', 'southafrica', 'colombia', 'colombia', 'colombia', 'colombia', 'colombia', 'sierraleone', 'brazil', 'brazil', 'switzerland', 'switzerland', 'switzerland', 'france']",us,True,True,cyclone,left-center,Middle,True
470013,Phys.Org,Threat from sand and dust storms spreading: UN,"['spain', 'spain', 'uzbekistan', 'uzbekistan', 'unitedarabemirates', 'australia', 'afghanistan']",gb,False,False,cyclone,pro-science,Middle,True
474097,NPR,"A disappearing island: 'The water is destroying us, one house at a time'","['not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'not found', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'tanzania', 'sierraleone', 'myanmar', 'myanmar', 'myanmar', 'china', 'thailand', 'southafrica', 'southafrica']",us,False,False,cyclone,left-center,Middle,True
490982,The Times of India,"Two killed as stormy winds lash Bulgaria, Romania","['bulgaria', 'bulgaria', 'bulgaria', 'bulgaria', 'bulgaria', 'bulgaria', 'bulgaria', 'bulgaria', 'bulgaria', 'bulgaria', 'bulgaria', 'romania', 'romania', 'romania']",in,False,False,cyclone,right-center,Middle,True
87189,Wired,Hydro Dams Are Struggling to Handle the World’s Intensifying Weather,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates']",us,True,True,cyclone,left-center,Skews Left,True
89293,Phys.Org,Factory fishing in Antarctica for krill targets the cornerstone of a fragile ecosystem,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'us', 'us', 'us', 'us', 'us', 'ukraine', 'russia', 'russia', 'russia', 'russia', 'china', 'china', 'china', 'china', 'china', 'china', 'china', 'spain', 'spain', 'spain', 'germany', 'australia', 'australia', 'australia', 'australia', 'australia', 'not found', 'not found', 'not found', 'canada', 'canada', 'norway', 'norway', 'norway', 'norway', 'norway', 'norway', 'norway', 'belgium', 'uruguay', 'uruguay', 'uruguay', 'uruguay', 'uruguay', 'uruguay', 'va', 'va', 'va']",gb,False,False,cyclone,pro-science,Middle,True
511594,Phys.Org,Women are leading the fight to stop climate change,"['germany', 'germany', 'germany', 'france', 'france', 'france', 'france', 'dominica', 'unitedstates', 'unitedstates', 'egypt', 'egypt', 'china', 'china', 'saudiarabia', 'saudiarabia', 'unitedarabemirates', 'unitedarabemirates', 'italy', 'congo', 'congo', 'congo', 'not found', 'democraticrepublicofthecongo', 'us', 'uk', 'brazil', 'brazil', 'brazil', 'marshallislands', 'chile', 'spain', 'australia', 'canada']",gb,False,False,cyclone,pro-science,Middle,True
513698,Al Jazeera English,Torrential rains kill at least 21 in Dominican Republic,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'mexico']",us,True,True,cyclone,left-center,Skews Left,True
516505,Phys.Org,Global one-day temperature spikes above 2C for first time: EU monitor,"['senegal', 'france', 'france', 'unitedstates']",gb,False,False,cyclone,pro-science,Middle,True
516507,Phys.Org,At least 21 dead in torrential Dominican Republic rains,"['unitedstates', 'unitedstates', 'us', 'us', 'haiti']",gb,False,False,cyclone,pro-science,Middle,True
516570,Al Jazeera English,Turkey searches Black Sea for lost sailors following deadly storms,"['turkey', 'turkey', 'turkey', 'turkey', 'turkey', 'turkey', 'turkey', 'turkey', 'turkey', 'turkey', 'turkey', 'turkey', 'russia']",us,False,False,cyclone,left-center,Skews Left,True
516627,International Business Times,Global One-day Temperature Spikes Above 2C For First Time: EU Monitor,"['senegal', 'france', 'france', 'unitedstates']",us,True,False,cyclone,left-center,Middle,True
516783,The Punch,"Floods displaced 650,000 Nigerian children in six years – UNICEF","['nigeria', 'nigeria', 'nigeria', 'nigeria']",ng,True,True,cyclone,left-center,,True
583489,Gizmodo.com,Why ‘Climate Havens’ Could Be Closer to Home Than You’d Think,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'canada', 'canada', 'us', 'us']",us,True,True,cyclone,left,Skews Left,True
584314,GlobeNewswire,"Burlington Stores, Inc. Reports Third Quarter 2023 Earnings","['unitedstates', 'unitedstates', 'unitedstates', 'us', 'puertorico']",us,True,True,cyclone,least biased,,True
619680,BBC News,Climate change: Rise in Google searches around ‘anxiety’,"['finland', 'sweden', 'denmark', 'norway', 'chile', 'philippines', 'southafrica', 'ecuador', 'bangladesh', 'unitedarabemirates']",gb,False,False,cyclone,left-center,Middle,True
622038,Al Jazeera English,"10 years after Haiyan, are mangroves protecting Philippine coastal areas?","['philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'not found', 'not found', 'not found', 'germany', 'china', 'china']",us,False,False,cyclone,left-center,Skews Left,True
622909,The Times of India,Fund to compensate developing nations for climate change is unfinished business at Cop28,"['not found', 'not found', 'not found', 'india', 'india', 'india', 'india', 'india', 'libya', 'unitedarabemirates', 'unitedarabemirates', 'unitedstates', 'afghanistan', 'bangladesh', 'kiribati', 'barbados', 'china', 'saudiarabia', 'denmark', 'us']",in,True,True,cyclone,right-center,Middle,True
625288,Al Jazeera English,"Hit by floods and fires, a Greek village has lost hope","['greece', 'greece', 'greece', 'greece', 'greece', 'greece', 'greece', 'greece', 'greece', 'greece', 'greece']",us,False,False,cyclone,left-center,Skews Left,True
